"","width","SRR1532959","SRR1532960","SRR1532961","SRR1532962","SRR1532963","SRR1532964"
"WBGene00002244",3657,1829,1844,1869,1814,3723,4884
"WBGene00002245",4695,11410,5426,14173,10499,20815,20829
"WBGene00002246",1490,31,0,7,11,15,29
"WBGene00002247",5901,147,124,271,117,831,534
"WBGene00002248",9458,169,26,131,61,134,421
"WBGene00002249",1625,12894,7837,22135,11604,36015,23030
"WBGene00002250",1844,14700,16291,18652,13461,29408,28985
"WBGene00002251",3726,17782,5293,20319,11295,28897,22478
"WBGene00002252",4386,0,0,0,0,0,0
"WBGene00002253",555,191,243,478,90,456,334
"WBGene00002254",759,5,2,0,0,8,20
"WBGene00002255",624,12,38,60,2,7,18
"WBGene00002256",593,1422,987,2037,874,4307,2481
"WBGene00002257",481,1,15,4,4,11,15
"WBGene00002258",527,8,2,2,0,11,16
"WBGene00002259",517,0,0,0,0,0,4
"WBGene00002260",528,0,0,0,0,0,0
"WBGene00002261",2750,592,294,1097,724,1709,1963
"WBGene00002262",1151,4547,7335,6507,4281,11990,9847
"WBGene00002263",4830,12887,7594,18189,11286,43871,42237
"WBGene00002264",1313,1036,1079,384,226,1285,736
"WBGene00002265",4374,1,7,7,1,19,14
"WBGene00002266",2657,45,3,40,21,88,127
"WBGene00002267",1015,148,97,175,126,437,402
"WBGene00002268",1017,0,1,0,0,33,111
"WBGene00002269",540,0,5,4,0,11,11
"WBGene00002270",825,0,0,0,0,0,8
"WBGene00002271",654,0,4,0,2,1,5
"WBGene00002272",539,0,8,0,0,0,0
"WBGene00002273",803,0,4,0,0,0,2
"WBGene00002274",1368,8,3,24,24,36,16
"WBGene00002275",2296,264,234,191,83,679,521
"WBGene00002276",2306,10096,1302,14440,3756,23371,6976
"WBGene00002278",1367,493,564,848,459,3855,1588
"WBGene00002280",5826,16,3,0,0,262,5
"WBGene00002282",2513,6,33,41,52,68,65
"WBGene00002285",1732,0,0,0,0,0,0
"WBGene00002295",9278,4912,1562,8681,4684,11335,9460
"WBGene00002297",3410,6623,3849,5209,3152,8859,6887
"WBGene00002299",4493,26,0,4,9,0,17
"WBGene00002324",891,2508,1863,3746,2393,7084,4992
"WBGene00002335",1385,4656,2575,6501,3481,8271,7197
"WBGene00002344",982,24330,25948,19001,12956,30793,27594
"WBGene00002348",6457,0,0,0,0,0,87
"WBGene00002363",1717,14872,11818,11812,7196,16247,14263
"WBGene00002368",2286,5445,2240,6368,4244,11258,8796
"WBGene00002393",1669,0,0,19,21,20,18
"WBGene00002497",2555,1,3,23,1,29,24
"WBGene00002583",8560,8306,2375,11327,6559,18869,14641
"WBGene00002601",1261,1185,1442,1478,1082,2420,1747
"WBGene00002632",2653,2889,810,4828,2353,6138,4851
"WBGene00002637",5655,16926,5598,26523,14745,37931,31472
"WBGene00002694",4366,7810,2888,9651,6028,15288,13139
"WBGene00002696",1612,7288,3518,12818,7848,23082,19707
"WBGene00002717",6608,2536,1244,2999,1638,5506,4152
"WBGene00002783",3414,8548,4756,7758,5013,11826,12171
"WBGene00002804",2094,557,667,907,1212,1910,3366
"WBGene00002827",2634,68,1,74,59,80,108
"WBGene00002845",8675,5055,2227,6258,3465,9905,9235
"WBGene00002850",5456,3747,2184,4931,4671,14539,14560
"WBGene00002855",1979,9484,4912,12973,7599,18985,14130
"WBGene00002879",1196,7575,7889,8657,6238,13957,12487
"WBGene00002881",1727,5,3,12,12,46,16
"WBGene00002889",6427,1544,1366,2586,941,9502,6132
"WBGene00002891",1118,8598,7910,13372,9006,22660,17551
"WBGene00002915",14200,16,0,9,3,23,18
"WBGene00002957",2805,8627,3899,11557,6916,29127,18779
"WBGene00002974",1891,6,0,22,4,19,12
"WBGene00002975",1731,0,0,0,0,8,2
"WBGene00002976",4469,0,0,1,0,0,10
"WBGene00002977",2950,1,0,26,11,11,4
"WBGene00002978",2383,11,13,12,8,49,36
"WBGene00002979",2908,393,289,449,344,772,773
"WBGene00002980",708,8588,9730,10293,7362,18310,16695
"WBGene00002981",1039,5241,5694,7493,5147,10427,9781
"WBGene00002982",416,1206,2110,1782,1348,3886,3695
"WBGene00002983",6422,24,0,28,23,23,40
"WBGene00002985",2424,5900,2410,9941,6284,16725,13110
"WBGene00002986",2391,1225,561,2117,1459,3761,2803
"WBGene00002987",1667,0,0,0,0,4,10
"WBGene00002988",2118,0,0,0,0,0,1
"WBGene00002989",1914,38,35,42,19,51,65
"WBGene00002990",1739,0,0,2,1,3,0
"WBGene00002991",3577,38,1,55,30,170,141
"WBGene00002992",2242,3961,2137,4864,3562,6447,6977
"WBGene00002993",94,0,0,0,0,0,0
"WBGene00002994",2689,7893,3365,10857,5757,17977,14734
"WBGene00002996",2272,715,1117,1252,760,3263,2564
"WBGene00002997",1255,1362,1705,1730,952,2956,2529
"WBGene00002998",2299,2189,870,2990,1927,5330,4437
"WBGene00002999",3341,1531,671,2362,1364,3539,3392
"WBGene00003000",1526,0,0,0,0,0,0
"WBGene00003001",4555,145,80,179,139,275,331
"WBGene00003002",7053,8649,2206,9835,5972,17316,13228
"WBGene00003003",3665,0,0,1,0,2,24
"WBGene00003006",2204,129,132,377,123,327,307
"WBGene00003007",1883,19,20,59,67,77,80
"WBGene00003008",1613,1,2,0,0,5,3
"WBGene00003009",2878,2845,3389,2670,2903,5677,7634
"WBGene00003010",996,4987,5561,7211,5943,13636,12770
"WBGene00003011",3543,2858,970,3527,1887,6276,4473
"WBGene00003012",2127,10470,7996,16126,10482,23904,20400
"WBGene00003014",1453,399,195,315,194,686,518
"WBGene00003015",2304,48,21,43,23,120,78
"WBGene00003017",1381,3,0,8,5,9,27
"WBGene00003018",619,0,0,1,1,0,0
"WBGene00003019",947,45,39,24,17,117,75
"WBGene00003020",3215,7544,1926,9949,6758,16840,15628
"WBGene00003021",3366,1920,1018,1246,671,4286,3149
"WBGene00003022",940,2920,2035,4238,2786,7998,6253
"WBGene00003024",1385,299,199,281,211,479,490
"WBGene00003025",3965,4884,3299,5195,2809,13188,10258
"WBGene00003026",4810,529,1079,550,695,1356,2412
"WBGene00003029",1378,0,1,6,9,13,25
"WBGene00003030",3601,4666,1933,4251,2377,7244,5490
"WBGene00003031",1365,0,0,5,2,0,3
"WBGene00003033",1146,28,38,16,3,20,20
"WBGene00003034",3715,1675,399,2983,1758,4347,4102
"WBGene00003035",568,2017,2473,2589,1865,6090,5579
"WBGene00003036",1464,33077,18353,47091,26688,73466,52838
"WBGene00003037",1574,5373,3306,6849,4633,11247,10459
"WBGene00003038",1795,1906,1024,2956,2035,4928,4304
"WBGene00003039",98,0,0,0,0,0,0
"WBGene00003040",4351,632,389,423,169,1550,1161
"WBGene00003041",1988,3887,1863,6163,3455,10762,7219
"WBGene00003043",2314,273,343,145,118,353,485
"WBGene00003044",1288,7604,6223,11162,7373,16400,13479
"WBGene00003045",2525,1236,527,1693,1070,2423,1847
"WBGene00003046",940,456,346,643,443,1045,854
"WBGene00003047",1783,1337,949,567,440,1160,984
"WBGene00003048",3422,2327,1794,2890,1670,4830,4769
"WBGene00003052",2163,36450,17777,54091,35834,75922,70131
"WBGene00003053",1044,10391,9165,15023,9370,21542,19271
"WBGene00003055",1175,3,0,14,6,34,7
"WBGene00003056",1916,858,888,1489,1341,2319,2715
"WBGene00003057",1125,0,0,0,0,0,0
"WBGene00003058",10034,0,0,0,0,0,0
"WBGene00003059",1064,1374,877,2322,1901,4746,4423
"WBGene00003060",12407,3576,1429,4855,2485,10572,7250
"WBGene00003061",616,2345,2867,3481,2324,7497,5506
"WBGene00003062",1841,4628,4387,7398,4690,16413,13046
"WBGene00003063",1723,4629,2777,9229,6517,13333,13444
"WBGene00003064",771,1989,1968,3373,2143,6080,5681
"WBGene00003065",554,2688,4857,3839,2579,8187,7193
"WBGene00003066",1096,2640,2839,3655,2568,6476,4847
"WBGene00003067",1828,1,3,2,2,2,1
"WBGene00003068",7389,2229,907,2742,1940,4739,3602
"WBGene00003071",14711,125,45,60,23,162,168
"WBGene00003072",14848,1456,180,1916,1097,2314,2064
"WBGene00003073",3741,3947,1672,5337,4373,8868,10037
"WBGene00003074",2734,490,228,652,858,1790,2385
"WBGene00003075",1369,0,0,0,0,0,8
"WBGene00003076",528,1360,2032,2878,1742,4951,4092
"WBGene00003077",432,1583,2949,2996,1903,4367,3783
"WBGene00003078",609,2085,2854,3615,2267,7333,5377
"WBGene00003079",276,1137,2025,1170,746,2242,2150
"WBGene00003080",355,787,1731,1645,1191,2911,2707
"WBGene00003081",419,1431,3189,2122,1601,3996,3681
"WBGene00003082",571,1449,2946,2045,1525,3619,3906
"WBGene00003083",1392,15846,15327,14867,11093,23092,23161
"WBGene00003084",2627,2770,1231,2745,1536,3892,2992
"WBGene00003085",3928,16561,6570,23879,14057,47418,38546
"WBGene00003086",2671,5288,2935,4943,3891,9480,8723
"WBGene00003087",1721,2876,1660,5749,2596,7272,5199
"WBGene00003088",73,0,0,0,0,0,0
"WBGene00003089",2600,19,3,42,21,38,100
"WBGene00003090",959,0,24,0,0,0,12
"WBGene00003091",931,2,32,4,0,0,0
"WBGene00003092",1121,0,0,0,0,0,2
"WBGene00003093",788,4,5,1,2,2,0
"WBGene00003094",700,0,0,0,0,0,0
"WBGene00003095",709,0,0,0,0,0,0
"WBGene00003096",902,0,42,0,1,0,0
"WBGene00003097",970,35,24,34,26,165,82
"WBGene00003098",672,0,0,0,0,0,0
"WBGene00003099",693,0,0,0,0,0,0
"WBGene00003100",1873,24,0,3,3,2,20
"WBGene00003102",1103,0,4,14,4,0,21
"WBGene00003104",1211,0,0,2,1,8,0
"WBGene00003106",1364,0,0,0,0,0,1
"WBGene00003107",2874,225,143,243,186,591,367
"WBGene00003111",3349,500,449,372,190,695,595
"WBGene00003112",1246,0,0,10,1,16,7
"WBGene00003114",642,0,0,0,0,0,0
"WBGene00003119",2631,1005,1054,1386,978,3112,3095
"WBGene00003123",602,6481,10806,9762,6463,20688,16558
"WBGene00003124",1040,16,29,58,14,38,80
"WBGene00003129",1684,3774,3827,4751,3266,8730,7847
"WBGene00003130",1636,1117,1100,865,586,1595,1298
"WBGene00003132",2664,7162,4067,8407,5357,15681,11401
"WBGene00003133",4609,11104,3086,15971,8912,23211,18331
"WBGene00003134",2118,4231,2331,6011,3582,9580,8279
"WBGene00003136",1970,4559,2105,5782,3519,8276,6700
"WBGene00003142",920,2161,1039,3564,1631,5923,3695
"WBGene00003143",3689,163,149,256,163,555,466
"WBGene00003144",3291,623,397,933,333,2405,1250
"WBGene00003148",969,6190,6624,7879,4558,14806,10955
"WBGene00003149",2771,4026,1113,6786,4304,10585,10050
"WBGene00003150",4843,17151,14003,17128,10028,45225,37655
"WBGene00003151",4729,3434,1620,3676,2164,4956,4312
"WBGene00003153",5668,5361,2131,4961,3056,8441,7930
"WBGene00003154",2827,22955,16665,26087,16211,38478,37738
"WBGene00003155",2685,45575,19660,59081,36162,94371,73520
"WBGene00003156",2615,28575,15839,37790,23466,66985,49199
"WBGene00003157",2418,35661,17492,55732,35507,77645,63186
"WBGene00003158",2586,50301,22165,64736,40986,92984,75381
"WBGene00003159",2449,58624,33081,76034,48809,124799,100249
"WBGene00003160",2205,4805,1973,6972,3844,12985,8969
"WBGene00003161",1869,5196,4744,6702,4258,11629,9060
"WBGene00003162",1311,12083,17673,10028,7018,20037,19245
"WBGene00003163",1211,53,9,58,28,100,151
"WBGene00003164",838,3773,2857,6096,4083,10770,10810
"WBGene00003165",6601,0,0,31,0,62,20
"WBGene00003166",5764,0,0,0,1,0,53
"WBGene00003167",1341,0,0,0,1,0,14
"WBGene00003168",2379,11,5,14,10,61,22
"WBGene00003169",1128,0,0,2,4,3,0
"WBGene00003170",1553,14,27,36,37,113,78
"WBGene00003171",1564,1,10,33,11,1,16
"WBGene00003172",1933,2628,2067,2894,1641,4488,4185
"WBGene00003173",3077,0,0,0,0,0,4
"WBGene00003174",2495,0,0,0,0,0,0
"WBGene00003175",1612,0,4,0,0,1,58
"WBGene00003176",1587,0,0,0,0,0,0
"WBGene00003177",1365,6480,3968,8264,5366,13457,10431
"WBGene00003178",1032,1162,1056,1740,859,3000,1680
"WBGene00003179",2066,0,0,0,0,0,0
"WBGene00003180",525,0,0,0,0,0,0
"WBGene00003181",525,0,0,0,0,0,0
"WBGene00003182",1882,5,12,26,16,47,31
"WBGene00003183",1652,11378,7274,13111,8363,23141,17898
"WBGene00003184",964,4290,3660,7444,5249,13631,11815
"WBGene00003185",1604,20405,12547,21953,9958,28148,17553
"WBGene00003186",1793,141,202,178,73,514,449
"WBGene00003196",3833,4413,1754,5502,3550,8778,9916
"WBGene00003209",1716,17106,7604,23079,13824,32633,26963
"WBGene00003210",5463,6691,1583,9090,4474,16698,11568
"WBGene00003214",1684,23210,16072,31809,21680,60318,44693
"WBGene00003216",1300,4953,3589,6361,2855,12462,6661
"WBGene00003218",3050,4720,1922,3704,2390,5979,5013
"WBGene00003219",3403,2831,1159,2383,1798,3083,3579
"WBGene00003220",2480,5019,3894,7862,5228,14742,12769
"WBGene00003221",3126,1167,434,1784,753,3367,2456
"WBGene00003222",3121,11568,5056,19483,11776,33394,26441
"WBGene00003224",1676,3277,1953,5127,3625,6218,6290
"WBGene00003225",728,5338,7569,6932,4552,13554,9811
"WBGene00003228",1876,19374,13096,11774,7009,24406,18774
"WBGene00003229",2042,66246,27158,83287,25356,149872,65741
"WBGene00003230",1975,57973,41246,33961,23573,68983,58027
"WBGene00003231",1895,43355,29736,39837,32049,65879,68130
"WBGene00003232",3206,43,29,45,24,74,101
"WBGene00003233",3716,34,0,7,3,19,0
"WBGene00003234",439,426,796,496,336,1034,1032
"WBGene00003235",587,132,68,152,101,318,193
"WBGene00003236",556,1880,2512,3610,2247,5387,4823
"WBGene00003237",392,0,0,1,0,0,0
"WBGene00003238",1829,312,488,516,295,839,1209
"WBGene00003239",1096,1724,1549,2337,1419,3552,3094
"WBGene00003241",2202,11431,5017,15878,7792,29327,17705
"WBGene00003242",7986,0,4,5,0,26,13
"WBGene00003243",2697,551,524,778,507,1565,1801
"WBGene00003245",1606,0,12,104,14,48,26
"WBGene00003246",1840,5630,4147,6452,4458,11961,10768
"WBGene00003247",3920,1772,487,2528,1390,3623,2891
"WBGene00003248",1559,0,0,0,0,22,0
"WBGene00003249",964,0,0,0,0,11,0
"WBGene00003252",1143,23,0,22,12,17,28
"WBGene00003253",3443,3723,2271,4875,3026,8699,7131
"WBGene00003254",1925,1745,872,3052,1624,4349,3253
"WBGene00003258",2946,814,91,852,438,2040,1103
"WBGene00003260",96,0,0,0,0,0,0
"WBGene00003261",98,0,0,0,0,0,0
"WBGene00003262",97,0,0,0,0,0,0
"WBGene00003263",97,0,0,0,0,0,0
"WBGene00003264",97,0,0,0,0,0,0
"WBGene00003265",98,0,0,0,0,0,0
"WBGene00003266",95,0,0,1,0,0,0
"WBGene00003267",87,0,0,0,0,0,0
"WBGene00003268",92,0,0,0,0,0,0
"WBGene00003269",97,0,0,0,0,0,0
"WBGene00003270",95,0,0,0,0,0,0
"WBGene00003271",98,0,0,0,0,0,0
"WBGene00003272",96,0,0,0,0,0,0
"WBGene00003273",96,0,0,0,0,0,0
"WBGene00003274",97,0,0,0,0,0,0
"WBGene00003275",97,0,0,0,0,0,0
"WBGene00003277",97,0,0,0,0,0,0
"WBGene00003278",99,0,0,0,0,0,0
"WBGene00003279",100,0,0,0,0,0,0
"WBGene00003280",100,0,0,0,0,0,0
"WBGene00003281",99,0,0,0,0,0,0
"WBGene00003282",99,0,0,0,0,0,0
"WBGene00003283",98,0,0,0,0,0,0
"WBGene00003284",97,0,0,0,0,0,0
"WBGene00003285",99,0,0,0,0,0,0
"WBGene00003286",97,0,0,0,0,0,2
"WBGene00003287",100,0,0,0,0,0,0
"WBGene00003288",98,0,0,0,0,0,0
"WBGene00003289",97,0,0,0,0,0,0
"WBGene00003290",58,0,0,0,0,0,0
"WBGene00003291",104,0,0,0,0,0,0
"WBGene00003292",110,0,0,0,0,0,0
"WBGene00003293",100,0,0,0,0,0,0
"WBGene00003294",99,0,0,0,0,0,0
"WBGene00003295",99,0,0,0,0,0,0
"WBGene00003296",21,0,0,0,0,0,0
"WBGene00003297",21,0,0,0,0,0,0
"WBGene00003298",100,0,0,0,0,1,0
"WBGene00003299",94,0,0,0,0,0,0
"WBGene00003300",99,0,0,0,0,0,0
"WBGene00003301",99,0,0,0,0,0,0
"WBGene00003302",97,0,0,0,0,0,0
"WBGene00003303",97,0,0,0,0,0,0
"WBGene00003304",97,0,0,0,0,0,0
"WBGene00003305",100,0,0,0,0,0,0
"WBGene00003306",96,0,0,0,0,0,0
"WBGene00003307",98,0,0,0,0,0,0
"WBGene00003308",98,0,0,0,0,0,0
"WBGene00003309",108,0,0,0,0,0,0
"WBGene00003310",97,0,0,0,0,0,0
"WBGene00003311",98,0,0,0,0,0,1
"WBGene00003312",75,0,0,0,0,0,0
"WBGene00003313",106,0,0,0,0,0,0
"WBGene00003314",98,0,0,0,0,0,0
"WBGene00003315",94,0,0,0,0,0,0
"WBGene00003316",23,0,0,0,0,0,0
"WBGene00003317",25,0,0,0,0,0,0
"WBGene00003318",98,0,0,0,0,0,0
"WBGene00003319",96,0,0,0,0,0,0
"WBGene00003321",98,0,0,0,0,0,0
"WBGene00003322",115,0,0,0,0,0,0
"WBGene00003323",98,0,0,0,0,0,0
"WBGene00003324",99,0,0,0,0,0,0
"WBGene00003325",98,0,0,0,0,0,0
"WBGene00003326",98,0,0,0,0,0,0
"WBGene00003327",96,0,0,0,0,0,0
"WBGene00003328",97,0,0,0,0,0,0
"WBGene00003329",98,0,0,0,0,0,0
"WBGene00003330",99,0,0,0,0,0,0
"WBGene00003331",98,0,0,0,0,0,0
"WBGene00003332",98,0,0,0,0,0,0
"WBGene00003333",98,0,0,0,0,0,0
"WBGene00003334",97,0,0,0,0,0,0
"WBGene00003335",96,0,0,0,0,0,0
"WBGene00003336",96,0,0,0,0,0,0
"WBGene00003337",98,0,0,0,0,0,0
"WBGene00003338",99,0,0,0,0,0,0
"WBGene00003339",97,0,0,0,0,0,0
"WBGene00003340",97,0,0,0,0,0,0
"WBGene00003341",98,0,0,0,0,0,0
"WBGene00003342",98,0,0,0,0,0,0
"WBGene00003343",97,0,0,0,0,0,0
"WBGene00003344",99,0,0,0,0,0,0
"WBGene00003345",97,0,0,0,0,0,0
"WBGene00003346",98,0,0,0,0,0,0
"WBGene00003347",107,0,0,0,0,0,0
"WBGene00003348",100,0,0,0,0,0,0
"WBGene00003349",110,0,0,0,0,0,0
"WBGene00003350",101,0,0,0,0,0,0
"WBGene00003351",102,0,0,0,0,0,0
"WBGene00003352",96,0,0,0,0,0,0
"WBGene00003353",101,0,0,0,0,0,0
"WBGene00003354",103,1,0,0,0,1,2
"WBGene00003355",99,0,0,0,0,0,0
"WBGene00003356",108,0,0,0,0,0,0
"WBGene00003357",93,0,0,0,0,0,0
"WBGene00003358",86,0,0,0,0,0,0
"WBGene00003359",94,0,0,0,0,0,0
"WBGene00003360",93,0,0,0,0,0,0
"WBGene00003361",95,0,0,0,0,0,0
"WBGene00003362",94,0,0,0,0,0,0
"WBGene00003363",95,0,0,0,0,0,0
"WBGene00003364",94,0,0,0,0,0,0
"WBGene00003365",95,0,0,0,0,0,0
"WBGene00003366",94,0,0,0,0,0,0
"WBGene00003367",4076,9361,2533,15653,8850,28643,21570
"WBGene00003368",1570,629,487,755,395,934,986
"WBGene00003369",1155,9,11,2,1,16,70
"WBGene00003370",641,61,45,71,37,204,546
"WBGene00003371",1277,10,23,4,0,69,277
"WBGene00003372",702,8458,10797,8997,5789,18806,15003
"WBGene00003373",2334,5312,3610,7309,5545,12349,12901
"WBGene00003374",3616,510,197,740,417,1113,1109
"WBGene00003375",1534,15,10,21,16,59,38
"WBGene00003376",847,0,0,0,0,0,0
"WBGene00003377",1323,0,0,9,1,8,5
"WBGene00003378",3576,1961,929,2787,1887,4066,4580
"WBGene00003380",952,0,0,18,0,0,9
"WBGene00003384",1420,1520,773,1906,1084,3449,2344
"WBGene00003385",622,373,458,491,330,1039,877
"WBGene00003386",1758,26,24,48,27,138,152
"WBGene00003387",2538,10,10,15,5,50,29
"WBGene00003388",1437,12,18,38,24,132,67
"WBGene00003389",3527,10985,3148,15567,9321,28077,20449
"WBGene00003390",943,4200,2882,5407,2689,9894,7436
"WBGene00003391",1425,5195,3108,9667,5657,21061,17624
"WBGene00003392",3200,4094,1596,5948,3953,11949,10579
"WBGene00003393",3788,12875,3135,17990,10926,27153,21703
"WBGene00003394",1656,1031,1156,1554,1046,2102,1982
"WBGene00003395",1537,24089,22582,37756,33166,62046,61428
"WBGene00003396",2119,7010,1719,8615,4816,13754,11292
"WBGene00003397",2483,2582,1614,4847,2753,7062,5828
"WBGene00003400",5295,61,68,64,19,120,48
"WBGene00003401",1982,2349,1404,2820,1785,4401,3640
"WBGene00003402",2223,0,0,0,0,15,0
"WBGene00003403",1184,0,0,1,0,5,0
"WBGene00003404",8013,0,0,46,24,95,46
"WBGene00003405",2461,7911,3296,12966,7104,21224,14337
"WBGene00003406",1505,20437,17080,33565,21371,47276,37274
"WBGene00003407",5600,137,34,121,75,128,201
"WBGene00003408",4752,429,94,363,282,656,405
"WBGene00003409",4574,1,3,19,16,4,48
"WBGene00003410",5068,13947,12773,9283,8621,16981,16067
"WBGene00003411",4724,4252,768,6125,3369,7623,6606
"WBGene00003412",4498,21,0,33,14,30,12
"WBGene00003413",4910,6479,3009,8061,4718,15525,11410
"WBGene00003414",4467,239,224,326,145,435,410
"WBGene00003415",2995,7373,8891,9171,9919,20215,23495
"WBGene00003417",1211,1355,1201,1669,1116,3040,2592
"WBGene00003418",2641,8856,3279,9237,5907,18714,13215
"WBGene00003420",471,2,4,1,0,1,3
"WBGene00003421",4216,2445,1105,3246,4123,6227,10273
"WBGene00003422",3664,7960,4510,11119,8038,23072,22588
"WBGene00003423",2264,180,335,232,196,448,451
"WBGene00003424",384,0,0,0,0,0,0
"WBGene00003425",384,0,0,0,0,0,0
"WBGene00003426",384,0,0,0,0,0,0
"WBGene00003429",384,0,0,0,0,0,0
"WBGene00003430",360,0,0,0,0,0,0
"WBGene00003431",384,0,0,0,0,1,0
"WBGene00003432",384,0,0,0,0,0,0
"WBGene00003433",181,0,0,0,0,0,0
"WBGene00003434",384,0,0,0,0,0,0
"WBGene00003435",384,0,0,1,0,0,0
"WBGene00003437",362,0,0,0,0,0,0
"WBGene00003438",384,0,0,1,0,0,0
"WBGene00003442",384,0,0,0,0,0,3
"WBGene00003443",384,0,0,0,0,0,0
"WBGene00003444",384,0,0,0,0,0,0
"WBGene00003445",330,0,0,0,0,0,0
"WBGene00003446",384,0,0,0,0,0,0
"WBGene00003448",384,0,0,0,0,0,0
"WBGene00003449",384,0,0,0,0,0,0
"WBGene00003450",384,0,0,0,0,1,0
"WBGene00003451",234,0,0,0,0,0,0
"WBGene00003452",384,0,0,0,0,0,0
"WBGene00003456",384,0,0,0,0,0,0
"WBGene00003457",384,0,0,0,0,0,0
"WBGene00003458",384,0,0,0,0,1,0
"WBGene00003460",402,0,0,0,0,0,0
"WBGene00003462",234,0,0,0,0,0,0
"WBGene00003463",384,0,0,0,0,0,1
"WBGene00003464",384,0,0,0,0,0,0
"WBGene00003465",384,0,0,0,0,0,0
"WBGene00003466",384,0,0,0,0,0,0
"WBGene00003467",384,0,0,0,0,0,0
"WBGene00003468",384,0,0,0,0,0,0
"WBGene00003469",384,0,0,0,0,0,0
"WBGene00003470",384,0,0,0,0,0,0
"WBGene00003471",975,75,35,135,88,322,171
"WBGene00003472",4492,5624,1986,7150,6498,12200,16087
"WBGene00003473",373,0,0,0,0,0,51
"WBGene00003474",347,1,0,0,0,0,0
"WBGene00003475",1928,1257,513,1763,1581,2669,2779
"WBGene00003476",3978,13745,5103,16750,10541,21527,19975
"WBGene00003477",5542,1482,519,2627,1600,3636,2576
"WBGene00003478",2640,3470,1879,4901,3748,9052,7289
"WBGene00003479",1846,3241,2929,5323,3618,8466,8462
"WBGene00003480",1395,1,3,7,0,9,7
"WBGene00003482",12053,23,0,77,70,215,268
"WBGene00003485",1943,0,0,1,0,0,0
"WBGene00003495",1465,5,2,3,5,166,0
"WBGene00003497",6752,30,0,25,32,44,37
"WBGene00003499",1557,6131,2865,9156,5674,14935,12104
"WBGene00003504",2983,8385,3745,11661,6687,17503,12766
"WBGene00003507",1748,2654,1495,4630,2882,6912,5608
"WBGene00003508",3414,14933,3466,17777,11044,24528,22444
"WBGene00003509",458,2530,3776,3974,2312,8844,6389
"WBGene00003510",698,3871,5361,5397,3515,13449,10277
"WBGene00003511",1008,0,0,2,1,11,26
"WBGene00003514",6334,0,0,0,0,0,106
"WBGene00003515",6104,0,4,0,0,137,1
"WBGene00003516",3038,137,13,160,67,312,220
"WBGene00003517",1932,32,19,25,6,11,39
"WBGene00003518",1956,170,111,344,148,455,204
"WBGene00003519",2296,0,0,16,1,7,9
"WBGene00003520",1168,0,0,0,0,0,1
"WBGene00003521",819,0,0,0,0,0,0
"WBGene00003522",1120,0,0,1,2,0,0
"WBGene00003523",2324,42,0,28,17,47,67
"WBGene00003524",1164,0,0,4,0,0,1
"WBGene00003525",1461,0,0,0,0,0,0
"WBGene00003526",1347,0,0,4,0,0,0
"WBGene00003527",1578,2,1,9,1,6,25
"WBGene00003528",1803,1,0,0,1,7,1
"WBGene00003529",1768,0,0,0,0,0,21
"WBGene00003530",1778,0,0,0,0,0,0
"WBGene00003531",1258,6,23,1,7,12,1
"WBGene00003532",1691,0,0,1,0,6,2
"WBGene00003533",2005,1,0,23,5,122,46
"WBGene00003534",2027,4,0,0,1,3,0
"WBGene00003535",1014,0,0,0,0,0,0
"WBGene00003536",1382,0,0,0,0,0,0
"WBGene00003537",723,0,0,0,0,0,0
"WBGene00003538",1316,0,0,0,0,0,0
"WBGene00003539",1195,2,0,2,1,0,0
"WBGene00003540",1152,0,0,0,3,2,4
"WBGene00003541",1265,0,0,0,0,0,0
"WBGene00003542",1874,0,0,0,0,0,0
"WBGene00003543",1524,0,0,0,0,0,0
"WBGene00003544",1336,0,0,0,0,0,0
"WBGene00003545",1619,0,9,6,0,1,5
"WBGene00003546",1610,30,2,38,22,84,98
"WBGene00003547",2003,0,0,16,1,0,38
"WBGene00003548",2947,2,60,4,0,2,17
"WBGene00003549",2166,0,0,0,0,0,10
"WBGene00003550",2038,0,1,0,1,0,0
"WBGene00003551",2171,0,0,0,0,0,0
"WBGene00003552",2264,36,0,11,3,5,16
"WBGene00003553",2542,0,0,0,2,0,1
"WBGene00003554",2296,0,0,0,0,0,1
"WBGene00003555",3480,1,0,2,16,28,10
"WBGene00003556",1104,0,0,0,0,0,0
"WBGene00003558",5611,27,33,58,28,58,42
"WBGene00003559",4805,2986,1835,2917,1804,4771,4504
"WBGene00003561",4785,0,0,7,0,8,44
"WBGene00003562",3942,0,16,7,4,3,14
"WBGene00003563",854,133,99,207,91,385,227
"WBGene00003564",1363,2260,1017,2010,922,2974,1780
"WBGene00003565",890,0,0,0,0,0,21
"WBGene00003566",2821,980,575,1141,826,2172,2029
